time,target_pnl,our_pnl,our_balance,ratio,coin,dir
2026-03-11 08:59:58,1.44388111,0.0001906235914936406,1000.0334361202645,0.00013202166727816018,@151,Sell
2026-03-11 09:03:43,-0.181104,-2.390965715998872e-05,1000.0334122106073,0.00013202169560025577,LTC,Open Long
2026-03-11 09:05:06,8.21250671,0.00108422785954795,1000.0344964384668,0.00013202154930695335,@151,Sell
2026-03-11 09:05:06,0.50459661,6.66176940157452e-05,1000.0345630561608,0.00013202168364893533,@151,Sell
2026-03-11 09:05:06,10.99370123,0.0014514049360974809,1000.0360144610969,0.00013202150083329862,@151,Sell
2026-03-11 09:11:31,-0.840336,-0.00011094259324887587,1000.0359035185037,0.00013202170708963542,BTC,Open Long
2026-03-11 09:11:31,-0.840336,-0.00011094259324887587,1000.0357925759105,0.00013202170708963542,BTC,Open Long
2026-03-11 09:11:31,-0.336134,-4.437698153699245e-05,1000.0357481989289,0.00013202169830184524,BTC,Open Long
2026-03-11 09:19:03,-241.16725499999998,-0.03184032290465789,1000.0039078760242,0.00013202589590638204,HYPE,Close Short
2026-03-11 09:20:12,-0.759509,-0.00010027167355866092,1000.0038076043506,0.0001320217055474799,BTC,Open Long
2026-03-11 09:23:41,-125.131205,-0.01652030635980068,999.9872872979909,0.00013202387333999287,HYPE,Close Short
2026-03-11 09:23:41,-363.014812,-0.047928126825023336,999.9393591711658,0.00013202801990631538,HYPE,Close Short
2026-03-11 09:23:41,-363.014812,-0.047928126825023336,999.8914310443408,0.00013202801990631538,HYPE,Close Short
2026-03-11 09:23:42,-963.913232,-0.12727365378869762,999.7641573905521,0.00013203849637443053,HYPE,Close Short
2026-03-11 09:23:55,-6.7e-05,-8.845453198444506e-09,999.7641573817067,0.0001320216895290225,BTC,Open Long
2026-03-11 09:32:42,-0.015762,-2.0809258746693156e-06,999.7641553007808,0.00013202168980264658,BTC,Open Long
2026-03-11 09:32:45,-0.001915,-2.5282153550977505e-07,999.7641550479592,0.00013202168956124024,BTC,Open Long
2026-03-11 09:32:46,-0.085064,-1.1230293124146643e-05,999.7641438176661,0.00013202169101084646,BTC,Open Long
2026-03-11 09:32:47,-0.319978,-4.224403795672346e-05,999.7641015736281,0.00013202169510629939,BTC,Open Long
2026-03-11 09:32:48,-0.001512,-1.9961679460597176e-07,999.7641013740113,0.00013202168955421412,BTC,Open Long
2026-03-11 09:32:58,-0.016834,-2.22245312645236e-06,999.7640991515582,0.0001320216898213354,BTC,Open Long
2026-03-11 09:33:17,-2.015596,-0.0002661024601527934,999.763833049098,0.00013202172466744,BTC,Open Long
2026-03-11 09:48:22,-0.117596,-1.5525222842805916e-05,999.7638175238752,0.00013202169157799514,BTC,Open Long
2026-03-11 09:48:22,-0.166863,-2.2029535665099847e-05,999.7637954943395,0.0001320216924369084,BTC,Open Long
2026-03-11 09:48:22,-0.166863,-2.2029535665099847e-05,999.7637734648039,0.0001320216924369084,BTC,Open Long
2026-03-11 09:48:22,-1.562314,-0.00020625937640597882,999.7635672054274,0.00013202171676499015,BTC,Open Long
2026-03-11 09:56:16,-0.054385,-7.179999636536112e-06,999.7635600254278,0.0001320216904759789,BTC,Open Long
2026-03-11 09:56:32,-0.830263,-0.00010961273603024429,999.7634504126917,0.00013202170400252003,BTC,Open Long
2026-03-11 09:56:32,-0.840348,-0.00011094417506286003,999.7633394685166,0.00013202170417834044,BTC,Open Long
2026-03-11 09:56:32,-0.336139,-4.4377640666038286e-05,999.763295090876,0.00013202169538803377,BTC,Open Long
2026-03-11 09:56:32,-0.010084,-1.331306718971491e-06,999.7632937595693,0.00013202168970363854,BTC,Open Long
2026-03-11 10:19:02,-2.015107,-0.00026603790151227146,999.7630277216678,0.00013202172465892454,BTC,Open Long
2026-03-11 10:22:18,0.38042667,5.0224569191739415e-05,999.763077946237,0.00013202168289552205,@151,Sell
2026-03-11 10:22:18,0.38042667,5.0224569191739415e-05,999.7631281708062,0.00013202168289552205,@151,Sell
2026-03-11 10:22:19,0.15220719,2.0094649978192113e-05,999.7631482654562,0.00013202168687426733,@151,Sell
2026-03-11 10:24:37,-1.815144,-0.0002396384350564658,999.7629086270211,0.0001320217211727917,BTC,Open Long
2026-03-11 10:24:38,-0.005775,-7.624252576045784e-07,999.762907864596,0.00013202168962849842,BTC,Open Long
2026-03-11 10:25:58,-2.013292,-0.00026579828201830165,999.7626420663139,0.00013202172462727796,BTC,Open Long
2026-03-11 10:38:09,-0.032891,-4.342325409119417e-06,999.7626377239885,0.0001320216901012258,LTC,Open Long
2026-03-11 11:02:16,-0.005995,-7.914700293457858e-07,999.7626369325185,0.00013202168963232457,BTC,Open Long
2026-03-11 11:02:17,-0.837408,-0.00011055603120963968,999.7625263764872,0.0001320217041270679,BTC,Open Long
2026-03-11 11:02:17,-0.031352,-4.139144027212385e-06,999.7625222373432,0.0001320216900743935,BTC,Open Long
2026-03-11 11:02:17,-1.135022,-0.00014984754455084738,999.7623723897987,0.0001320217093156321,BTC,Open Long
2026-03-11 11:21:30,-0.16859912000000002,-2.225874117087028e-05,999.7623501310575,0.00013202169246713907,@151,Sell
2026-03-11 11:28:27,-2.001139,-0.00026419382157492834,999.762085937236,0.00013202172441540962,BTC,Open Long
2026-03-11 11:52:26,-0.113813,-1.502578477605483e-05,999.7620709114511,0.00013202169151199625,BTC,Open Long
2026-03-11 11:52:26,-0.8349,-0.00011022492073917899,999.7619606865304,0.00013202170408333812,BTC,Open Long
2026-03-11 11:52:26,-0.321536,-4.244972776641682e-05,999.7619182368027,0.0001320216951334122,BTC,Open Long
2026-03-11 11:52:26,-0.180405,-2.381737346666382e-05,999.7618944194292,0.0001320216926729515,BTC,Open Long
2026-03-11 11:52:26,-0.175295,-2.3142742601488507e-05,999.7618712766865,0.00013202169258386438,BTC,Open Long
2026-03-11 11:52:26,-0.377808,-4.987885296560872e-05,999.7618213978335,0.00013202169611445158,BTC,Open Long
2026-03-11 12:26:33,0.0057973600000000005,7.653772614149004e-07,999.7618221632108,0.00013202168942672186,@151,Sell
2026-03-11 12:26:33,0.01656387,2.1867900977355235e-06,999.7618243500009,0.00013202168923901982,@151,Sell
2026-03-11 12:26:33,0.013665199999999999,1.8041027884796254e-06,999.7618261541037,0.0001320216892895549,@151,Sell
2026-03-11 12:26:33,0.02037356,2.6897518056593606e-06,999.7618288438555,0.00013202168917260217,@151,Sell
2026-03-11 12:26:33,0.02037356,2.6897518056593606e-06,999.7618315336073,0.00013202168917260217,@151,Sell
2026-03-11 12:26:33,0.02037356,2.6897518056593606e-06,999.7618342233591,0.00013202168917260217,@151,Sell
2026-03-11 12:26:33,0.27330374,3.608202020684211e-05,999.7618703053793,0.00013202168476304828,@151,Sell
2026-03-11 12:26:33,0.27330374,3.608202020684211e-05,999.7619063873994,0.00013202168476304828,@151,Sell
2026-03-11 12:26:33,0.02037356,2.689751805659354e-06,999.7619090771512,0.00013202168917260187,@151,Sell
2026-03-11 12:26:33,0.02037356,2.689751805659354e-06,999.761911766903,0.00013202168917260187,@151,Sell
2026-03-11 12:26:33,0.02037356,2.689751805659354e-06,999.7619144566548,0.00013202168917260187,@151,Sell
2026-03-11 12:26:33,0.02037356,2.689751805659355e-06,999.7619171464066,0.0001320216891726019,@151,Sell
2026-03-11 12:26:33,0.01656387,2.186790097735519e-06,999.7619193331967,0.00013202168923901955,@151,Sell
2026-03-11 12:26:33,0.20704828999999997,2.7334864312267478e-05,999.761946668061,0.00013202168591813765,@151,Sell
2026-03-11 12:26:33,0.20704828999999997,2.7334864312267478e-05,999.7619740029253,0.00013202168591813765,@151,Sell
2026-03-11 12:26:34,2.15686337,0.00028475266508459866,999.7622587555903,0.0001320216519253135,@151,Sell
2026-03-11 12:54:01,-0.415363,-5.483692803513132e-05,999.7622039186623,0.00013202169676916655,SOL,Open Long
2026-03-11 12:55:48,-0.414873,-5.477223740017034e-05,999.7621491464249,0.00013202169676062396,SOL,Open Long
2026-03-11 12:58:00,-0.043923,-5.798788702762644e-06,999.7621433476362,0.00013202169029352833,SOL,Open Long
2026-03-11 12:58:00,-0.044671,-5.897540927684737e-06,999.7621374500952,0.00013202169030656884,SOL,Open Long
2026-03-11 12:58:00,-0.041264,-5.447743026359291e-06,999.7621320023522,0.00013202169024717164,SOL,Open Long
2026-03-11 12:58:00,-0.28569,-3.7717277904123025e-05,999.7620942850743,0.0001320216945084638,SOL,Open Long
2026-03-11 12:59:25,-1.446303,-0.00019094340209714874,999.7619033416722,0.00013202171474244938,SOL,Open Long
2026-03-11 12:59:25,-0.375467,-4.956979015967435e-05,999.7618537718821,0.00013202169607362126,SOL,Open Long
2026-03-11 13:00:11,-0.191394,-2.5268159884110938e-05,999.7618285037222,0.00013202169286451475,SOL,Open Long
2026-03-11 13:00:12,-0.026682,-3.5226027323917757e-06,999.7618249811195,0.00013202168999294563,SOL,Open Long
2026-03-11 13:00:12,-0.022103,-2.918075412149601e-06,999.7618220630441,0.0001320216899131159,SOL,Open Long
2026-03-11 13:01:19,-0.004082,-5.389125369428729e-07,999.7618215241315,0.00013202168959893998,SOL,Open Long
2026-03-11 13:01:23,-0.412471,-5.4455121267277354e-05,999.7617670690103,0.00013202169671874472,SOL,Open Long
2026-03-11 13:02:36,-0.007245,-9.564971415438311e-07,999.7617661125131,0.00013202168965408296,SOL,Open Long
2026-03-11 13:02:36,-0.409178,-5.402037379649172e-05,999.7617120921393,0.00013202169666133497,SOL,Open Long
2026-03-11 13:04:06,-0.004576,-6.041312516441559e-07,999.761711488008,0.00013202168960755155,SOL,Open Long
2026-03-11 13:04:07,-0.411425,-5.4317026565006876e-05,999.7616571709815,0.0001320216967005089,SOL,Open Long
2026-03-11 13:08:14,-0.415041,-5.479441704644048e-05,999.7616023765645,0.0001320216967635498,SOL,Open Long
2026-03-11 13:09:05,-0.239105,-3.156704707125429e-05,999.7615708095175,0.000132021693696302,SOL,Open Long
2026-03-11 13:09:05,-0.175864,-2.3217862946310013e-05,999.7615475916546,0.00013202169259376572,SOL,Open Long
2026-03-11 13:12:38,-0.001369,-1.8073769299619535e-07,999.7615474109168,0.00013202168955164014,SOL,Open Long
2026-03-11 13:12:42,-0.139064,-1.835946456964057e-05,999.7615290514523,0.0001320216919521988,SOL,Open Long
2026-03-11 13:12:42,-0.045303,-5.980978636457343e-06,999.7615230704737,0.00013202169031758035,SOL,Open Long
2026-03-11 13:12:42,-0.230501,-3.0431132384115914e-05,999.7614926393413,0.00013202169354630094,SOL,Open Long
2026-03-11 13:14:37,-0.01125,-1.4852440093939218e-06,999.7614911540974,0.00013202168972390417,HYPE,Open Short
2026-03-11 13:15:28,-0.414566,-5.473170673704494e-05,999.7614364223906,0.00013202169675526922,SOL,Open Long
2026-03-11 13:18:18,-0.282108,-3.724437617677538e-05,999.7613991780145,0.00013202169444601137,SOL,Open Long
2026-03-11 13:18:20,-0.013749,-1.8151662126129578e-06,999.7613973628482,0.0001320216897674709,SOL,Open Long
2026-03-11 13:18:23,-0.094432,-1.246707234095159e-05,999.7613848957759,0.00013202169117408917,HYPE,Open Short
2026-03-11 13:18:23,-0.074767,-9.870865758380202e-06,999.7613750249102,0.00013202169083125178,HYPE,Open Short
2026-03-11 13:18:23,-0.352672,-4.6560355457522576e-05,999.7613284645547,0.00013202169567621636,HYPE,Open Short
2026-03-11 13:18:23,-0.115498,-1.5248241329642986e-05,999.7613132163134,0.00013202169154135124,HYPE,Open Short
2026-03-11 13:18:23,-0.170151,-2.2463622999574765e-05,999.7612907526903,0.00013202169249416557,HYPE,Open Short
2026-03-11 13:39:12,-284.982161,-0.037625242324079086,999.7236655103662,0.00013202665806186754,HYPE,Close Short
2026-03-11 13:39:12,-62.357246,-0.008232576753054473,999.7154329336132,0.0001320227765199007,HYPE,Close Short
2026-03-11 13:39:12,-163.131011,-0.02153729563177265,999.6938956379814,0.00013202453353135075,HYPE,Close Short
2026-03-11 13:39:12,-40.484487,-0.005344858939103581,999.6885507790423,0.00013202239512392935,HYPE,Close Short
2026-03-11 13:39:12,-28.235743,-0.003727744388918457,999.6848230346534,0.00013202218156322138,HYPE,Close Short
2026-03-11 13:39:12,-275.676296,-0.03639657536832897,999.648426459285,0.0001320264959172586,HYPE,Close Short
2026-03-11 13:39:12,-78.622625,-0.01037999953435015,999.6380464597506,0.00013202305995697994,HYPE,Close Short
2026-03-11 13:39:12,-93.098414,-0.012291160992031478,999.6257552987586,0.00013202331236310296,HYPE,Close Short
2026-03-11 13:39:12,-48.239374999999995,-0.006368684341560757,999.6193866144171,0.00013202253017500243,HYPE,Close Short
2026-03-11 13:39:12,-55.318194999999996,-0.007303254896570095,999.6120833595205,0.00013202265360556497,HYPE,Close Short
2026-03-11 13:39:12,-858.28705,-0.11332535218792567,999.4987580073326,0.00013203665625378556,HYPE,Close Short
2026-03-11 13:39:14,-1983.240979,-0.2618994281935939,999.236858579139,0.00013205628109078818,HYPE,Close Short
2026-03-11 13:42:46,-0.95347094,-0.00012587884954940538,999.2367327002895,0.00013202169491332937,@151,Sell
2026-03-11 13:43:26,-0.000581,-7.670459508767091e-08,999.2367326235849,0.00013202167829203256,HYPE,Open Short
2026-03-11 13:43:26,-0.829794,-0.000109550808518795,999.2366230727764,0.0001320216927560274,HYPE,Open Short
2026-03-11 13:45:28,-0.005894,-7.781357723994563e-07,999.2366222946406,0.00013202167838470585,SOL,Open Long
2026-03-11 13:45:28,-0.00676,-8.924665459827259e-07,999.236621402174,0.00013202167839981152,SOL,Open Long
2026-03-11 13:45:28,-0.399568,-5.27516407326022e-05,999.2365686505333,0.0001320216852515772,SOL,Open Long
2026-03-11 13:45:28,-0.131233,-1.7325601206373874e-05,999.2365513249321,0.00013202168057099872,SOL,Open Long
2026-03-11 13:45:28,-0.080578,-1.0638042905853048e-05,999.2365406868892,0.0001320216796874215,SOL,Open Long
2026-03-11 13:45:28,-0.200354,-2.645107203068478e-05,999.2365142358171,0.00013202168177667918,SOL,Open Long
2026-03-11 13:46:20,-0.412401,-5.4445875111750336e-05,999.236459789942,0.000132021685475424,SOL,Open Long
2026-03-11 13:46:20,-1.222018,-0.00016133289329887265,999.2362984570487,0.00013202169959761038,SOL,Open Long
2026-03-11 13:46:20,-0.581965,-7.683200190898916e-05,999.2362216250468,0.00013202168843313457,SOL,Open Long
2026-03-11 13:47:04,-0.830184,-0.00010960229698461797,999.2361120227498,0.00013202169276283084,HYPE,Open Short
2026-03-11 13:55:59,-0.017612,-2.3251658033111727e-06,999.236109697584,0.0001320216785890968,SOL,Open Long
2026-03-11 13:56:00,-0.000576,-7.604448669615572e-08,999.2361096215395,0.000132021678291937,SOL,Open Long
2026-03-11 13:57:22,-0.411451,-5.432045450372921e-05,999.236055301085,0.0001320216854588498,SOL,Open Long
2026-03-11 14:00:03,-0.411004,-5.4261440807124486e-05,999.2360010396442,0.00013202168545105276,SOL,Open Long
2026-03-11 14:15:19,-0.411681,-5.435081949303637e-05,999.2359466888247,0.0001320216854628617,SOL,Open Long
2026-03-11 14:38:07,-0.235322,-3.106760634258476e-05,999.2359156212184,0.00013202168238662243,HYPE,Open Short
2026-03-11 14:38:07,-0.205623,-2.7146694290863276e-05,999.2358884745241,0.00013202168186858123,HYPE,Open Short
2026-03-11 14:38:09,-0.084575,-1.1165733565459659e-05,999.2358773087906,0.0001320216797571346,HYPE,Open Short
2026-03-11 14:38:09,-0.069675,-9.198610518969719e-06,999.23586811018,0.00013202167949723313,HYPE,Open Short
2026-03-11 14:38:09,-0.068657,-9.064212448022389e-06,999.2358590459676,0.0001320216794794761,HYPE,Open Short
2026-03-11 14:38:09,-0.170385,-2.2494514160449668e-05,999.2358365514534,0.00013202168125392297,HYPE,Open Short
2026-03-11 15:59:06,-1817.7250720000002,-0.2400367625226517,998.9957997889308,0.00013205339257302804,HYPE,Close Short
2026-03-11 16:34:48,-0.009621,-1.2701804950682334e-06,998.9957985187502,0.0001320216708313308,PUMP,Open Short
2026-03-11 16:41:08,-2.004422,-0.0002646272112525504,998.995533891539,0.00013202170563511597,BTC,Open Long
2026-03-11 16:57:42,-12.80463931,-0.001690492734583494,998.9938433988044,0.00013202189406954048,@151,Sell
2026-03-11 16:57:42,-27.477356150000002,-0.0036276196371579296,998.9902157791672,0.00013202215006984685,@151,Sell
2026-03-11 16:57:42,-0.30326,-4.0036893449331826e-05,998.9901757422738,0.0001320216759524231,PUMP,Open Short
2026-03-11 16:57:42,-0.014422,-1.9040165379068249e-06,998.9901738382572,0.00013202167091296802,PUMP,Open Short
2026-03-11 16:57:42,-0.156915,-2.071618088141851e-05,998.9901531220763,0.00013202167339909193,PUMP,Open Short
2026-03-11 16:57:44,-0.051219,-6.762017995374405e-06,998.9901463600584,0.00013202167155497774,PUMP,Open Short
2026-03-11 16:57:44,-0.006359,-8.395258044409924e-07,998.9901455205326,0.00013202167077229005,PUMP,Open Short
2026-03-11 16:57:44,-0.091304,-1.2054106763511575e-05,998.9901334664258,0.0001320216722543544,PUMP,Open Short
2026-03-11 16:57:44,-0.011071,-1.4616119180301905e-06,998.990132004814,0.0001320216708545019,PUMP,Open Short
2026-03-11 16:57:44,-0.01723,-2.274733390674572e-06,998.9901297300805,0.00013202167096196008,PUMP,Open Short
2026-03-11 16:57:44,-0.040249,-5.313740250712749e-06,998.9901244163402,0.00013202167136358044,PUMP,Open Short
2026-03-11 16:57:44,-0.006309,-8.329247208968739e-07,998.9901235834155,0.00013202167077141765,PUMP,Open Short
2026-03-11 16:57:44,-0.022801,-3.010226121819889e-06,998.9901205731894,0.0001320216710591592,PUMP,Open Short
2026-03-11 16:57:44,-0.023421,-3.0920795581299206e-06,998.9901174811099,0.00013202167106997654,PUMP,Open Short
2026-03-11 16:57:44,-0.012563,-1.6585882512721402e-06,998.9901158225216,0.00013202167088053333,PUMP,Open Short
2026-03-11 16:57:44,-0.013882,-1.832724835483031e-06,998.9901139897968,0.00013202167090354638,PUMP,Open Short
2026-03-11 16:57:44,-0.041414,-5.467545498693107e-06,998.9901085222513,0.00013202167138390657,PUMP,Open Short
2026-03-11 16:57:44,-0.002447,-3.2305702821277616e-07,998.9901081991942,0.00013202167070403603,PUMP,Open Short
2026-03-11 16:57:44,-0.007328,-9.674548035432318e-07,998.9901072317394,0.00013202167078919648,PUMP,Open Short
2026-03-11 16:57:44,-0.006091,-8.041439966455377e-07,998.9901064275955,0.00013202167076761413,PUMP,Open Short
2026-03-11 16:57:44,-0.005371,-7.090883936253845e-07,998.9901057185072,0.00013202167075505205,PUMP,Open Short
2026-03-11 16:57:44,-0.005348,-7.060518951958723e-07,998.9901050124553,0.00013202167075465076,PUMP,Open Short
2026-03-11 16:57:44,-0.008786,-1.1599423997773807e-06,998.9901038525129,0.0001320216708146347,PUMP,Open Short
2026-03-11 16:57:44,-0.005552,-7.32984316049582e-07,998.9901031195286,0.00013202167075821003,PUMP,Open Short
2026-03-11 16:57:44,-0.012671,-1.6728465917511143e-06,998.990101446682,0.00013202167088241767,PUMP,Open Short
2026-03-11 16:57:44,-0.007628,-1.0070613048199176e-06,998.9901004396207,0.00013202167079443073,PUMP,Open Short
2026-03-11 16:57:44,-0.011871,-1.567229254879486e-06,998.9900988723915,0.00013202167086845979,PUMP,Open Short
2026-03-11 16:57:44,-0.011022,-1.455142856148897e-06,998.9900974172486,0.00013202167085364698,PUMP,Open Short
2026-03-11 16:57:44,-0.009775,-1.2905118323817265e-06,998.9900961267368,0.00013202167083189016,PUMP,Open Short
2026-03-11 16:57:44,-0.00765,-1.0099657815803314e-06,998.990095116771,0.00013202167079481457,PUMP,Open Short
2026-03-11 16:57:44,-0.035827,-4.729940417178866e-06,998.9900903868306,0.0001320216712864283,PUMP,Open Short
2026-03-11 17:09:55,-0.827088,-0.0001091935514792323,998.9899811932792,0.00013202168509183096,HYPE,Open Short
2026-03-11 17:09:56,-0.002481,-3.275457650181813e-07,998.9899808657334,0.00013202167070462768,HYPE,Open Short
2026-03-11 17:09:56,-0.313324,-4.13655596511334e-05,998.9899395001737,0.00013202167612801253,HYPE,Open Short
2026-03-11 17:09:56,-0.511257,-6.749700783775708e-05,998.9898720031658,0.00013202167958141812,HYPE,Open Short
2026-03-11 17:10:22,-0.051866,-6.847436017455848e-06,998.9898651557298,0.00013202167156626399,BTC,Open Long
2026-03-11 17:10:23,-0.042448,-5.604055907669756e-06,998.9898595516739,0.00013202167140194488,BTC,Open Long
2026-03-11 17:12:10,-0.004273,-5.641285990544685e-07,998.9898589875453,0.00013202167073589246,BTC,Open Long
2026-03-11 17:12:10,-0.000667,-8.805845433887587e-08,998.9898588994869,0.00013202167067297732,BTC,Open Long
2026-03-11 17:12:11,-0.0006,-7.921300240308501e-08,998.9898588202739,0.00013202167067180836,BTC,Open Long
2026-03-11 17:12:35,-0.095951,-1.2667611482256869e-05,998.9898461526624,0.00013202167233543027,BTC,Open Long
2026-03-11 17:14:08,-0.003937,-5.197693176641287e-07,998.9898456328931,0.00013202167073003015,BTC,Open Long
2026-03-11 17:21:42,-0.007913,-1.0446874810356585e-06,998.9898445882056,0.0001320216707994008,BTC,Open Long
